"method","line","intervention","norm_intervention","smell","quality"
"io.kubernetes.client.openapi.apis.AutoscalingV1Api.listNamespacedHorizontalPodAutoscalerCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",1411,"10,500","5.390243902439025","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV1Api.listNamespacedHorizontalPodAutoscalerCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",1411,"10,500","5.390243902439025","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV1Api.listNamespacedHorizontalPodAutoscalerCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",1411,"10,500","5.390243902439025","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.AutoscalingV2Api.listNamespacedHorizontalPodAutoscalerCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",1411,"10,500","5.390243902439025","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV2Api.listNamespacedHorizontalPodAutoscalerCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",1411,"10,500","5.390243902439025","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV2Api.listNamespacedHorizontalPodAutoscalerCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",1411,"10,500","5.390243902439025","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.BatchV1Api.listNamespacedCronJobCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",2594,"10,500","5.390243902439025","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.listNamespacedCronJobCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",2594,"10,500","5.390243902439025","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.listNamespacedCronJobCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",2594,"10,500","5.390243902439025","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.BatchV1Api.listNamespacedJobCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",2920,"10,500","5.390243902439025","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.listNamespacedJobCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",2920,"10,500","5.390243902439025","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.listNamespacedJobCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",2920,"10,500","5.390243902439025","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoordinationV1Api.listNamespacedLeaseCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",1411,"10,500","5.390243902439025","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoordinationV1Api.listNamespacedLeaseCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",1411,"10,500","5.390243902439025","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoordinationV1Api.listNamespacedLeaseCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",1411,"10,500","5.390243902439025","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.listNamespacedConfigMapCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",24688,"10,500","5.390243902439025","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.listNamespacedConfigMapCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",24688,"10,500","5.390243902439025","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.listNamespacedConfigMapCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",24688,"10,500","5.390243902439025","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.listNamespacedEndpointsCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",25014,"10,500","5.390243902439025","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.listNamespacedEndpointsCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",25014,"10,500","5.390243902439025","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.listNamespacedEndpointsCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",25014,"10,500","5.390243902439025","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.listNamespacedEventCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",25340,"10,500","5.390243902439025","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.listNamespacedEventCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",25340,"10,500","5.390243902439025","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.listNamespacedEventCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",25340,"10,500","5.390243902439025","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.listNamespacedLimitRangeCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",25666,"10,500","5.390243902439025","Long Method","Understandability, Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.listNamespacedLimitRangeCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",25666,"10,500","5.390243902439025","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.listNamespacedLimitRangeCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",25666,"10,500","5.390243902439025","Complex Method","Maintainability, Understandability, Complexity"
"io.kubernetes.client.openapi.apis.CoreV1Api.listNamespacedPersistentVolumeClaimCall(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",25992,"10,500","5.390243902439025","Long Method","Understandability, Maintainability"
